Name,Global sales
Dragon Force II: Kamisarishi Daichi ni,0.008886749866489296
Monkey Hero,-0.007094204496276291
Sumikko Gurashi: Mura o Tsukurundesu,0.05792828790649196
Puchi Puchi Virus,-0.016904778064274595
Krazy Ivan,2.7234025477440582e-05
Need For Speed: Undercover,0.022459116200488793
Quo Vadis,-0.00208135392878539
Need for Speed: Most Wanted,0.03928323655051358
PQ: Practical Intelligence Quotient,-0.010440739630031004
The Wolf Among Us,0.055080936596098695
Fate/Tiger Colosseum,0.02004233759089935
SCORE International Baja 1000: The Official Game,0.03606427549902236
10 Minute Solution,0.03350379745137566
Dragon Ball Z: The Legacy of Goku I & II,0.02809809383263051
Family Game Night 4: The Game Show,0.023419434442692122
R: Racing Evolution,0.011161951179399665
Romance of the Three Kingdoms 13,0.041845685298005364
Zero Escape: Zero Time Dilemma,0.08718633143127974
Stella Deus: The Gate of Eternity,0.01831722669753333
Vietcong: Purple Haze,0.06357776317476116
Conflict: Desert Storm,0.06625290544239881
One Piece: Gear Spirit,0.02328352919398924
Tales of Fandom Vol.2,0.03374384683253773
Genkai Totsuki Moero Chronicle,0.05522550215701649
Minna no Joushiki Ryoku TV,0.027848072525697987
P.T.O. IV: Pacific Theater of Operations,0.006676695242358477
Bella Sara,0.014604690063197978
Tears to Tiara: Garland of the Earth,0.04340672753362895
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,0.03930454131109151
Backyard NBA Basketball,0.03984242347305411
Mind Quiz: Your Brain Coach,0.006343138885101851
Elebits: The Adventures of Kai and Zero,0.0388436976018518
Aikatsu! My No.1 Stage!,0.05219930197029932
Codename: Kids Next Door: Operation S.O.D.A.,0.0027314342056747876
Far Cry Instincts Evolution,0.025818932273315554
Pinball Hall of Fame: The Gottlieb Collection,0.028890633014574618
Conception: Please Give Birth to My Child!,0.05017411654888271
Rayman Origins,0.038334303897649136
Medal of Honor: Underground,0.004094166995974646
Super Football,-0.028732328634781368
The Idolmaster: Gravure For You! Vol. 3,0.03964894492491666
Cosmic Family,0.054210351100950405
Scooby-Doo! Unmasked,0.03734532534785373
Yoru no Nai Kuni,0.06324147056793095
Driven,0.06029853204561064
Dynasty Warriors 3,0.042798916211015836
Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion,0.054122269345906915
Nicola Kanshuu: Model Oshare * Audition Platina,0.03473243460261699
Jimmie Johnson's Anything With an Engine,0.08283299498871877
MTV Music Generator 3: This Is the Remix,-0.026761845421880537
Fairy Tail: Portable Guild 2,0.0354162846432704
Party Pigs: Farmyard Games,0.017217623824176798
Imagine: My Restaurant,0.05308016670143623
Grand Ages: Medieval,0.1350351115658306
Wizardry: Llylgamyn Saga,-0.008299499216901651
Supremacy MMA,0.03226303223418192
Kinnikuman Muscle Grand Prix Max 2: Tokumori,0.015710657746208057
Gale Racer,-0.025540954104323887
In The Groove,0.04051537351315204
The Legend of Kage 2,0.016562250271020318
Myst,-0.031636121194075884
World Tour Soccer 06,-0.013300755680063503
Baroque,0.10300402453106194
Lost Dimension,0.08672200557731813
Killer Instinct (2013),0.04803107882678148
AKB1/149: Love Election,0.026460486754487533
Naruto Shippuden: Gekito Ninja Taisen! EX 3,0.016652588828449666
Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu,0.02032561593986948
Magic Pengel: The Quest for Color,-0.011565661528146975
Super Baseball,-0.028733670569710767
Kenka Banchou 6: Soul & Blood,0.04161063549248922
Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,0.04222777264159383
Kung Fu Panda: Legendary Warriors,0.02259434645118219
Formula One World Championship: Beyond the Limit,-0.025620972264968955
Medabots 8,0.04847845852309263
Divinity: Original Sin,0.063828330568926
Little League World Series Baseball: Double Play,0.03502470721317508
Hakuouki DS,0.020233794533339733
Buster Bros. Collection,-0.004162601969719404
Agatha Christie: And Then There Were None,0.06377694315261984
Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!,0.012059908004752984
Grease Dance,0.0374846951819503
Mega Man Battle Network: Operation Shooting Star,0.01600662677676823
Futurama,0.022773726828027918
Famicom Mini: Hikari Shinwa: Palutena no Kagami,0.005707597317391233
The History Channel: Battle for the Pacific,0.07237441465028205
Animal Kingdom: Wildlife Expedition,0.012926351148118798
Rayman 3: Hoodlum Havoc,0.019773798549936217
Momotarou Dentetsu Tag Match: Yuujou - Doryoku - Shouri no Maki!,0.02417335080045291
Superman Returns,0.07024252009472676
My First Songs,0.029733032360896416
Super Ghouls 'n Ghosts,-0.0022282174715559933
Boxing,0.001800509546098894
NHL Open Ice,0.0054691702888067795
Legend of the Guardians: The Owls of Ga'Hoole,0.08648919819415468
Gundam Battle Tactics,0.0005623245470545157
Touch Detective: Nameko Shigeru,0.03399114666705394
Need for Speed Underground 2,-0.029665980102118183
Sky Gunner,0.0037935454604909324
And1 Streetball,0.03103488087991657
Gladius,0.02150907245255773
The Hustle: Detroit Streets,0.0606846621882724
PhotoKano,0.03110499155146229
Warriors Orochi 3,0.03143125391061474
Real Sound: Kaze no Riguretto,-0.023486913994124947
Blood Drive,0.11608662436042394
Again,0.027918771438731227
Soccer Tsuku: Pro Soccer Club o Tsukurou!,0.05122885263174837
Summon Night 4,0.04104989327535513
Escape Dead Island,0.07962898150637265
Torchlight,-0.05259715258784503
Pac-Man World 3,0.0277995912165121
Rogue Trooper: Quartz Zone Massacre,0.0732099038737779
Hero Bank,0.04823732115324475
Disney's Planes,0.0747173444345659
Winx Club,0.01722626522462356
World Party Games,0.017386581299348336
Classic Road,-0.013203405023613612
Cartoon Network: Punch Time Explosion XL,0.03694067159222669
Utawarerumono: Itsuwari no Kamen,0.03743184097889518
Damage Inc.: Pacific Squadron WWII,0.09903301294821532
My Fun Facts Coach,0.016988952522471124
The Idolm@ster: Live for You!,0.018415674826652406
Tokimeki Memorial Girl's Side Premium: 3rd Story,0.028376485101826887
Smashing Drive,0.07564483531392519
Open Season,0.014739049070067622
Mega Man Xtreme,-0.009575278872885562
America's Next Top Model,0.016053852879895913
Bomberman Max 2: Red Advance,0.011321003230447602
F.E.A.R. 2: Project Origin,-0.011940888819784945
Margot's Word Brain,0.024527216469378388
Toy Soldiers: War Chest,0.10605762414261477
Godai: Elemental Force,0.04663742021418571
Chronicles of Mystery: The Secret Tree of Life,0.05602195455454506
Still Life,0.018948902654914335
Big Mutha Truckers 2,-0.0037895448293507883
Hang On GP,-0.021896508052416053
Uprising X,-0.009348351250833886
SpongeBob's Truth or Square,0.03021648039682212
Mega Man Xtreme 2,-0.0060368456804749115
"Sesame Street: Ready, Set, Grover!",0.044671635875802806
I-Ninja,0.019636146854248082
Sigma Harmonics,0.02812461864870741
Gunblade NY & L.A. Machineguns Arcade Hits Pack,0.04934694299256748
The Lord of the Rings: The Battle for Middle-Earth,-0.008816087108321824
Kessen III,0.03234820908545011
Learn Geography,0.01757239048705017
Harlem Globetrotters: World Tour,0.024191377952673676
The King of Fighters Collection: The Orochi Saga,0.06376249174181758
Summon Night,0.0256645265679758
Aero Elite: Combat Academy,0.012805158059286725
"3 in 1: Solitaire, Mahjong & Tangram",0.04050109468480123
Wrath Unleashed,0.023015162771340414
Beyond Good & Evil,0.010755689660820522
Divinity II: Ego Draconis,0.012255525846398996
Pong / Asteroids / Yars' Revenge,0.008093379667149847
Commandos 2: Men of Courage,0.04936503335098408
Emergency 2012,0.07858998188193844
Winter Sports 2: The Next Challenge,0.10507885562490493
NOëL: La Neige,-0.02104451093691395
Busou Shinki: Battle Masters,0.01713016223960473
Overlord: Minions,0.04353651783970314
Roll Away,0.00340361536183309
Derby Jockey: Kishou e no Michi,-0.02030379489354317
Fairy Fencer F: Advent Dark Force,0.07435961767816579
Harukanaru Toki no Naka de 4,0.014410812191856692
Roogoo Attack!,0.05127336372926017
Maximum Chase,0.046458416919314516
Prey the Stars,0.040592019072374086
Winning Post 7 2012,0.045480552953549136
Spot Goes to Hollywood,-0.004858407988608704
G Darius,0.005243073748491867
Mucha Lucha! Mascaritas of the Lost Code,0.01471748247807092
SD Gundam: Gashapon Wars,0.024790717305386067
Alvin and the Chipmunks,0.0810529561492519
Hearts of Iron III,0.0172559569644104
Picture Perfect Hair Salon,0.02977211737634633
River King: Mystic Valley (US sales),0.04394071120600529
Kengo: Legend of The 9,0.048566273996895504
Romance of the Three Kingdoms XI,0.06438872514710603
Hammerin' Hero,0.011726652581124597
Model * Oshare Audition: Dream Girl,0.03413552325745073
Lupin Sansei: Shijou Saidai no Zunousen,0.021311719446734045
Dark Souls III,-0.04946531179418656
Petz Fantasy 3D,0.04040867254116698
WRC 2: FIA World Rally Championship,0.04173689187581253
Archer Maclean's 3D Pool,0.012584684291606862
Tak: The Great Juju Challenge,0.008454930000052485
TMNT: Mutant Melee,0.01808186199514239
Combat: Task Force 121,0.1185191543995252
Winning Eleven Playmaker 2010: Aoki Samurai no Chousen,0.039828101946406846
Goosebumps HorrorLand,0.016300180431748856
Exhibition Volume 4,0.013706949957104086
Viewpoint,-0.002427154371263285
Code Geass: Hangyaku no Lelouch - Lost Colors,0.012706152658884307
Disney's Donald Duck Advance,0.010876150508149607
Stacked with Daniel Negreanu,0.015797115959395924
Hakuouki: Yuugi Roku,0.019596138924031337
The Rub Rabbits!,0.019393266614990523
Rapala Pro Bass Fishing 2010,0.02276588551105796
Let's Ride! Friends Forever,0.02874493772861264
Circus Maximus: Chariot Wars,-0.026102498967587096
Squishy Tank,0.027687326673300205
Dungeon Maker II: The Hidden War,0.009339755048497267
Discovery Kids: Parrot Pals,0.028618053336298743
Kenyuu Densetsu Yaiba,-0.040180770653279296
Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,0.037831445759243465
Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,0.03768398478749546
Elements of Destruction,0.03233486425924781
Serious Sam: Next Encounter,0.03305762043622984
Eiken DS,0.014673573630014758
Game Center CX: Arino no Chousenjou 2,0.015271854895269499
Tom Clancy's Ghost Recon 2,-0.0012791494693793481
E.X. Troopers,0.04056457783256562
The Croods: Prehistoric Party!,0.03905926086452993
J Legend Retsuden,0.03593853789317336
SpongeBob's Truth or Square,0.004398214017184543
Port Royale 3,0.0008897681362576293
Monster Racers,0.08862004999554962
The King of Fighters: Evolution,-0.010395376810439672
DS Uranai Seikatsu,0.021144252077242243
Hyperdimension Neptunia Re;Birth 3,0.03441431299478559
Pro Farm 1,0.045317826744764034
Pitfall: The Lost Expedition,0.0187016132201947
Rock Band Country Track Pack 2,0.029260562687596803
Speed Zone,0.062234585890884375
All-Star Baseball 2004,0.026416881402973047
Cho~ricchi! Tamagotchi no Puchi Puchi Omisecchi,0.025505049081967712
Jewel Time Deluxe,0.03212261580704734
James Cameron's Dark Angel,0.06373523255040325
The Legend of Heroes: Trails in the Sky Third Chapter,0.025814784478290775
Aqua Teen Hunger Force: Zombie Ninja Pro-Am,0.07993492644207656
Hannspree Ten Kate Honda: SBK Superbike World Championship,0.02170341122922892
Generator Rex: Agent of Providence,0.008513254395298375
Alexi Lalas International Soccer,0.012231646924714568
Dream Trigger 3D,0.035904599468750575
Monster Rancher Battle Card: Episode II,6.455228579227423e-06
NCAA College Football 2K3,0.02030008371804115
Karaoke Revolution Party,-0.017296980334217338
Crayola: Colorful Journey,0.015689250546294886
Itoi Shigesato no Bass Tsuri No. 1 Ketteihan!,0.004135044283723133
Jumper: Griffin's Story,0.03150036129170175
Operation Darkness,0.08668818808397205
Emily the Strange: Strangerous,0.010132536892479393
Famicom Mini: Nazo no Murasame-Jou,-0.0025549546443563997
Galerians: Ash,0.034897006989849544
Dead Island: Riptide,0.011180275227427927
Jimmie Johnson's Anything With an Engine,0.03420066557464274
R-Type Command,0.010762304644527987
Yoostar on MTV,0.07710468521879044
Just Dance: Disney Party 2,0.022534974296895882
Kane & Lynch 2: Dog Days,0.04106652760462737
Haunting Ground,0.010878349466905135
Mahjong Fight Club DS: Wi-Fi Taiou,0.010841940560764485
"Hi! Hamtaro - Little Hamsters,big Adventures: Ham-Ham Challenge",0.018745554002022047
Grand Kingdom,0.062401379379606325
Robocalypse,0.06270751238067085
Vampire Knight DS,0.017389721552834914
Disney Sports Skateboarding,0.07412481570273144
Homie Rollerz,0.07952112064083039
Let's Paint,0.03553879857248177
Rugby League 3,0.04260664307206419
Magi: The Labyrinth of Beginning,0.04445203168688572
Escape Dead Island,0.11681409509282936
Tom Clancy's Splinter Cell: Chaos Theory,0.04230496219831004
The Croods: Prehistoric Party!,0.05146935100208161
I Don't Have Many Friends Portable,0.027481201301263525
SimCity 4: Deluxe Edition,-0.003535248232461541
Jewel Link Chronicles: Legend of Athena,0.036914463367635264
CSI: Dark Motives,0.020408575028080023
Burnout Paradise: The Ultimate Box,0.027761879847888693
Loons: The Fight For Fame,0.0027425956619175906
Romance of the Three Kingdoms IX,0.022235152594310748
Second Sight,-0.022625986267000187
Metal Gear Solid,-0.01656259721977449
The Legend of Heroes: Trails in the Sky First Chapter,0.051213775938268924
Totaled!,0.0186758994589713
Bleach: Heat the Soul 3,0.008231817937197405
Ecco: The Tides of Time,-0.039038319206525784
Make 10: A Journey of Numbers,0.019078300020092698
Fantasy Aquarium by DS,0.043628613250112025
Rock Band Track Pack: Classic Rock,0.06739400327278133
Operation Flashpoint: Red River,0.012335219150223509
Machine Head,-0.0001229398259958714
Vanguard Bandits,0.028457385186351658
MLB Front Office Manager,0.061396536335777796
Lost Heroes,0.04012798397824646
Vampire Legends: Power of Three,0.02079570379837392
Child of Light,0.0578982303860851
The Legend of Heroes VII: The Trail of Zero,0.0399099700461889
Shin Chan Contra ¡Los Plastas!,0.022362413698362005
Haikyuu!! Tsunage! Itadaki no Keshiki!!,0.03521351451408172
Silent Hill: Origins,0.024001026407383108
Blast Radius,-0.008922117586871892
ESPN National Hockey Night,0.04722499679045278
Tornado,0.05278328660559772
Cut the Rope,0.02579277715285322
Resident Evil: Revelations 2,0.05247272477710929
Pro Yaky? Spirits 2011,0.0435444473256279
Taz Wanted,0.028025441714543575
Disaster: Day of Crisis,0.015382952648350212
Shounen Sunday x Shounen Magazine: Nettou! Dream Nine,0.036628267067847275
Harry Potter and the Sorcerer's Stone,0.004772213000844516
McFarlane's Evil Prophecy,0.07582733133690489
IA/VT Colorful,0.04183638294711045
We Sing Rock!,0.03462800315682557
Wallace & Gromit in Project Zoo,0.0040592367741627555
Shadowgate 64: Trials of the Four Towers,-0.0034224687624178074
Super Robot Spirits,-0.0508027457740976
Mia Hamm Soccer 64,0.019551873237537265
John Madden Football,-0.028995810304534686
Caesars Palace Advance: Millennium Gold Edition,0.007014121798425421
Aero Gauge,-0.0038854158174164155
Battlezone: Rise of the Black Dogs,0.017837600138321363
Teenage Mutant Ninja Turtles: Tournament Fighters,-0.029762894072304036
Moxie Girlz,0.02550423089811993
Damnation,0.07739880932842169
Samurai Warriors,0.03507684144380541
GunParade Orchestra: Shiro no Shou,0.0069862858023164165
Rec Room Games,0.039853497366737045
Zettai Zetsumei Toshi 3: Kowareyuku Machi to Kanojyo no Uta,0.01583467184430809
FIFA Soccer 2004,-0.04203369954682046
Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,0.05296797283303789
Record of Agarest War,0.04517993700372358
SNK Arcade Classics Vol. 1,0.04001649368742832
Dave Mirra BMX Challenge,0.0719089042996206
Rayman 3: Hoodlum Havoc,-0.017794075903871942
Tony Hawk's Pro Skater 5,0.09154097305030007
Tales of Rebirth,0.026956547577560386
The Guy Game,0.03442732470436738
Let's Ride! Dreamer,0.016741524418975473
Fantasia: Music Evolved,0.0593287932309714
Tecmo's Deception,0.0009807580421110629
Point Blank DS (JP sales),0.020098590114818293
Ghost in the Shell: Stand Alone Complex,0.021030670564604392
G-Saviour,-0.016250159804330977
Open Season,0.05154848362283815
Gintama DS: Yorozuya Daisoudou,0.004678026276913272
Drake of the 99 Dragons,0.12878262352236547
Dave Mirra BMX Challenge,0.09488120053830684
BlazBlue: Chrono Phantasma,0.04334630186992072
Crayon Shin-Chan: Obaka Daininden - Susume! Kasukabe Ninja Tai!,0.018391604389435656
Crimson Sea 2,-0.0051258454733993375
Tokyo Twilight Ghost Hunters,0.10231832645724914
Higurashi no Nakukoru ni Kizuna: Dai-Ichi-Kan - Tatari,0.011780999984990714
Doraemon: Nobita to Himitsu Dougu Hakubutsukan,0.028116943701505193
Ragnarok: Hikari to Yami no Koujo,0.04015547851490808
Saint Seiya: Brave Soldiers,0.08881517487855284
Earth Defense Force 2: Invaders from Planet Space,0.07716667589147619
Digimon World Championship,0.07782726619472413
AMF Bowling Pinbusters!,0.03441186474920599
RayStorm,-0.02943605112311687
Disney's Winnie the Pooh's Rumbly Tumbly Adventure,0.012264782586816736
Dynasty Warriors 8: Empires,0.10369986361564543
Trick DS-han: Kakushi Kami no Sumukan,0.026139001891023028
Circuit Breakers,0.003160542644012665
Winter Sports 2011,0.04757155360655929
futureU: The Prep Game for SAT,0.003010838930102011
Catwoman,0.022373304707672403
Colosseum: Road to Freedom,0.04201630699253833
Tank! Tank! Tank!,0.04296428401978325
Football Manager 2010,0.005023610328187544
Target: Terror,0.0528955453857165
Mugen Souls Z,0.08813966539668883
BeatMania,0.037816029282236485
Sprint Cars: Road to Knoxville,0.0022665354857576148
Guilty Gear Xrd -Revelator-,0.052908504030270365
Crayon Shin-Chan: Densetsu o Yobu Omake no To Shukkugaan!,0.0022716166931839865
Shrek's Carnival Craze Party Games,0.019696884524835312
Dream Dance & Cheer,0.02333176692051886
Silpheed: The Lost Planet,-0.002167116870422703
Billy's Boot Camp: Wii de Enjoy Diet!,0.04194876797953917
Real Time Conflict: Shogun Empires,0.0864325665979866
Spartan: Total Warrior,0.0071219276212808325
Pitfall: The Lost Expedition,-0.027176036443998797
Hoppechan: Minna de Odekake! Waku Waku Hoppe Land!!,0.03329499785232848
Fantastic Four,-0.01455661700519073
Yamaha Supercross,0.015844723754657508
Petz: Hamsterz Bunch,0.020325594819194492
Higurashi no Naku Koro ni Matsuri: Kakera Asobi,0.007751030220088495
River City Ransom EX,0.014568206709247633
Bionicle Heroes,0.01126238177396921
San Goku Shi Taisen Ten,0.036166682364283886
Ant Nation,0.030525201775610356
Fable: The Lost Chapters,-0.05759235669157725
Fairy Tail: Zelef Kakusei,0.026356733143005684
Strike Point,0.0028393941716338134
Crazy Taxi 2,-0.02487397270341951
The Sims 2: Seasons,0.011133304114084197
Dragon Slayer: The Legend of Heroes,-0.03275861777284561
Street Fighter II': Special Champion Edition (JP weekly sales),-0.04195989867455019
Pizza Delivery Boy,0.02227288908832392
Tom and Jerry in War of the Whiskers,0.0017374302159769428
Keroro RPG: Kishi to Musha to Densetsu no Kaizoku,0.033588128082957525
Famicom Mini: Wrecking Crew,0.007783635303539427
Suzumiya Haruhi no Gekidou,0.017280682645484546
Lost Heroes 2,0.037011393452919705
Heavenly Guardian,0.006705028478885211
Dynasty Warriors DS: Fighter's Battle,0.037918904558154054
The Testament of Sherlock Holmes,0.05990880947816102
Space Hulk: Vengeance of the Blood Angels,-0.002843154199652531
Robot Alchemic Drive,-0.02310654565882153
Alpha and Omega,0.004357992561541124
Motor Toon Grand Prix (Japan),-0.03471927286051901
Dino Master: Dig Discover Duel,0.024694716997844424
Ken to Mahou to Gakuen Mono. 3,0.03079301814336688
Tomb Raider: Legend,0.0561727458012129
Warhammer: Battle For Atluma,0.06257264687965858
Hikaru no Go: Heian Gensou Ibunroku,-0.018390483736169472
Eagle Flight,0.07014065844280992
Operation: Vietnam,0.0388728349175782
Samurai Shodown,-0.0359320382608832
OverBlood 2,-0.034737249975338
Fighter Maker 2,0.03179758197403615
Lifeline,0.001858354197530332
Judie no Atelier: Guramnat no Renkinjutsushi,0.0038862221273081587
Dragon Valor,0.045561748372300315
Tokyo Beat Down,0.037924167061788694
NHL 2005,-0.026729507661089613
Midway Arcade Treasures 3,0.012493830965565778
Microsoft Flight Simulator 2004: A Century of Flight,-0.029672617732822815
"Horrid Henry: The Good, The Bad and The Bugly",0.03397550669264149
Firefighter F.D.18,-0.00015301225312214228
Anubis II,0.07267908255438371
Goodbye Deponia,0.032675901677871266
Pro Yaky? Spirits 2014,0.053371946451957086
Legend of Kay,0.027618826309858235
Cartoon Network: Punch Time Explosion XL,0.025258393032272508
DS Nishimura Kyotaro Suspense 2 Shin Tantei Series: Kanazawa Hakodate - Gokkan no Kyoukoku - Fukushuu no Kage,0.01440851671000054
The Book of Unwritten Tales 2,0.13738412429433922
Ultimate Board Game Collection,0.05358130805307759
Mega Man X4,-0.029143965483225287
Jackass the Game DS,0.012118412375061283
Jake Power: Handyman,0.0002703458302821815
My Dress-Up,0.01990541515956501
Power Pro GB,-0.00261472256186579
Beat City,0.04609681764012663
Sudoku Fever,0.015704097463549616
Inversion,0.06804090490677872
The Putter Golf,0.022514801731942313
Ultimate Marvel vs. Capcom 3,-0.011173091140189939
The Powerpuff Girls: Relish Rampage,-0.025469731687135067
Super Real Mahjong Graffiti,-0.026828674356915272
Future Card Buddy Fight: Yuujou no Bakunetsu Fight,0.03541925515462374
Ninja Warriors,-0.04033648465258821
Army Men: RTS,0.016707342033463135
Classic Action: Devilish,0.07619003657386436
Zettai Onkan Otoda Master,0.023706258279434067
Assassin's Creed Chronicles,0.11493791198424397
Dragoneer's Aria,0.02481247368241135
Xbox Live Arcade Unplugged Volume 1,0.013573081173237966
TigerShark,0.006874184677254647
Major League Baseball 2K10,0.025333086987231468
Norse by Norsewest: The Return of the Lost Vikings,-0.012069621310452305
N+,-0.01018798908823193
Titanic Mystery,0.029861560379440988
Backyard NFL Football '09,0.03125619519026834
Obscure,0.021491671711904914
Sega Soccer Slam,-0.03298072540667896
Katekyoo Hitman Reborn! DS: Fate of Heat - Hono no Unmei,0.027462628648299514
Shin Lucky * Star: Moe Drill ~Tabidachi~,0.008809911930519831
DefCon 5,-0.0027278230353946498
Secret Service: Ultimate Sacrifice,0.013436564128065598
Transformer: Rise of the Dark Spark (3DS),0.04900123082498453
Deep Labyrinth,0.052035273518189484
Nichibeikan Pro Yakyuu: Final League,0.0121632420357205
Spawn: Armageddon,0.0064010767009587966
God Hand,-0.039545444237528926
Shin Chan: Las Nuevas Aventuras Para Wii!,0.0026011382638220226
Junior Classic Books & Fairytales,0.026280945759511454
Legends of Wrestling II,0.04163219053174849
Fatal Fury: Battle Archives Volume 2,0.03441160599404114
Mario Tennis,0.02796214950996223
Jurassic Park: Operation Genesis,0.030617777438781246
FIFA Soccer 06,0.018713289782715137
Freddi Fish: Kelp Seed Mystery,-0.0023142035334622335
RedCard 20-03,0.012648365306695553
Brothers in Arms: Furious 4,0.040562968759964235
Future Tactics: The Uprising,0.013947187324445665
Kanji Sonomama DS Rakubiki Jiten,0.011206629639797683
Driver: Parallel Lines,-0.03246419174779014
Hyperdimension Neptunia Victory,0.0452042370682193
everGirl,0.020669901353327802
Heroes Phantasia,0.03983678409837488
Top Gun,0.06289090212767867
Batman: Rise of Sin Tzu,0.009434271523270255
Chuugaku Eitango Target 1800 DS,0.009642047855370706
Sherlock Holmes: Crimes & Punishments,0.03772582663749269
Basketball Hall of Fame Ultimate Hoops Challenge,0.024620692861590854
Dragon Ball Z: Battle of Z,0.08399214203781469
World Racing,0.04084695563049223
Resident Evil 5,-0.058792268994562136
X-Men: The Official Game,0.090527746556889
Disney's Party,-0.002438496054995909
Generator Rex: Agent of Providence,0.009053944625037502
Storybook Workshop,0.006558401313798257
Command & Conquer 3: Tiberium Wars,0.03382548827974219
Card Games,0.0024889034430763957
Tropix,0.023435020580535593
Mega Man: Battle & Chase,-0.026622080625839928
Winning Post 7 2010,0.04165938228993937
Build-A-Bear Workshop: Friendship Valley,-0.006121383335743857
Pipe Mania,0.034306620424404244
Daniel X: The Ultimate Power,0.007828408281376653
Destrega,-0.004170459331685805
Fantasy Aquarium World,0.01663248422676311
Nobunaga no Yabou: Tendou with Power-Up Kit,0.04628484742487693
The Final Round,0.0058908004878652775
MAPLUS: Portable Navi,0.009263549460783338
Rayman Arena,0.050084597985403434
Order Up!!,0.023573310429060967
Reader Rabbit 1st Grade,0.009360144164340056
The King of Fighters 02/03,0.0173870342906568
Port Royale 3,0.06135056541361905
Army Men: Green Rogue,-0.013821539664085947
Centipede / Breakout / Warlords,0.006693463986575665
Lucian Bee's: Justice Yellow / Evil Violet,0.018497789991613445
Sly 2: Band of Thieves,0.016357378993230753
Armored Core: Nine Breaker,0.04875449385869324
Doraemon: Nobita no Shin Makai Daibouken DS,0.02300229132095133
Terraria,0.07225982153374488
Cabela's Big Game Hunter 2005 Adventures,0.01209219731337896
Worms 3D,0.018097018300849754
BlazBlue: Chrono Phantasma Extend,0.060001647583654005
TRON: Evolution,0.061412939344332784
Pac-Man and the Ghostly Adventures 2,0.04580564707386614
Dark Souls,0.04468481186073525
National Geographic Challenge!,0.011429698753486761
Gambler Densetsu Tetsuya,-0.013410823355290091
The Guided Fate Paradox,0.05507521500688206
Mayhem 3D,0.1384418615987748
Bleach: Hanatareshi Yabou,0.018711159182190684
Karaoke Revolution Party,-0.021622009398459596
Alex Rider: Stormbreaker,0.04626573464880046
Yoake Yori Ruriiro na: Brighter than Dawning Blue,0.005956285439667752
Carol Vorderman's Sudoku,-0.0046107682523945925
Pandemonium 2,-0.017716753455275125
Gundam Try Age SP,0.055871907320849346
WipEout HD Fury,0.007535782838337113
Fallout: Brotherhood of Steel,-0.04174073225103392
Dreamer Series: Pop Star,0.008744915962404676
Penguins of Madagascar,0.09847642355992292
12-Sai. Honto no Kimochi,0.033463126751783534
Parlor! Mini 2,-0.024406863889028685
"Flower, Sun, and Rain",0.037806858791828546
Gunstar Super Heroes,0.0013479648651735232
C: The Contra Adventure,-0.005878368220582075
Interactive Storybook DS Series 1,0.0007876590530813132
Frogger Advance: The Great Quest,0.029312087674529863
Cities XL 2012,0.052817914543975775
Worms Forts: Under Siege,0.0457855429277938
Dream C Club,0.031050359559088747
Pocky & Rocky with Becky,0.01697849116046335
The Tale of Despereaux,0.033366046266770866
Jam Sessions 2,0.05127793181616447
Full Spectrum Warrior: Ten Hammers,0.022049314090738292
Streets of Rage 3,-0.03960870620088919
Just Dance: Disney Party 2,0.022633281611392775
Natural Doctrine,0.11800329527513398
Hasbro Family Game Night Fun Pack,0.011501430946760038
Pro Yaky? Spirits 4,0.02876111055624797
Prince of Persia: The Fallen King,0.005002601451957744
My Horse & Me: Riding for Gold,0.033161235045566784
Speed Racer,-0.013665476170094948
NHL Hitz Pro,-0.007221745865569673
Cardfight!! Vanguard: Lock On Victory!!,0.03758826516770064
Broken Sword 5: The Serpent's Curse,0.08585513248673493
Alan Wake,-0.045766374426536416
Atelier Meruru: Alchemist of Arland 3,0.031466566054481504
Hot Wheels: Burnin' Rubber,0.02876563667939358
Lost in Blue 2,0.012213683979634737
Ojyousama Express,-0.01102703993473142
Risen 3: Titan Lords,0.1093573755190711
Steambot Chronicles: Battle Tournament,0.047019455954664835
Wings of War,-0.009221299254473792
187: Ride or Die,0.02203540813022542
RPG Maker 3,0.0066202172943565785
Zatch Bell! Mamodo Battles,0.009018993687647026
Genkai Tokki Monster Monpiece,0.04056054814440202
Desert Strike Advance,0.03568094777516606
Kabuki Warriors,-0.011866575188902218
Discworld,-0.03341248210987935
Motion Explosion!,0.027933407125262377
World Poker Tour,0.04015910464917383
Age of Empires III: The Asian Dynasties,0.02504545874014319
Elite Forces: Unit 77,0.054552849688551674
IL-2 Sturmovik: Birds of Prey,0.05296563347390304
Moshi Monsters: Katsuma Unleashed,0.01491767795905119
Pirates: The Legend of Black Kat,-0.009375720848725067
July,-0.03261504436472684
Crime Lab: Body of Evidence,0.06835203123332612
Disney's Chicken Little: Ace In Action,0.0292168462347
